business_name,address,phone_number,email,city,state,zip_code_postcode,website,ticker_symbol,kindex_score,doordash_url,ubereats_url,grubhub_url,business_location,latitude,longitude,category,description,owner_name,is_black_owned,is_verified,is_claimed,claimed_by_user_id,loi_signed,loi_date,is_premium,subscription_tier,tier_level,kindex_velocity,review_score,review_count,total_sentiment_score,interaction_count,established_year,is_veteran,is_ecommerce,is_farmer,is_wholesale,is_retail,is_delivery_eligible,has_flash_beacon,is_priority_pinned,is_ar_enabled,arc_asset_url,hero_image,instagram_url,facebook_url,tiktok_url,linkedin_url,marketing_tier,marketing_generations_used,scheduled_promo_date,monthly_promo_count,monthly_promo_reset_date,connection_count,opening_time,closing_time,photo_gallery
Seven Degrees Natural Hair Salon,"4916 Main St Ste 110, Houston, TX 77002",7134293649,,Houston,Texas,77002,https://www.instagram.com/joydidit/,SEVEN,500,,,,"29.7299154, -95.3869615",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
She's Happy Hair,"11422 Southwest Fwy, Houston, TX 77031",2819044684,,Houston,Texas,77031,https://www.sheshappyhair.com/pages/houston-southwest,SHESH,500,,,,"29.6545477, -95.5663271",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
She's Happy Hair,"3280 S Loop W, Houston, TX 77025",2813824936,,Houston,Texas,77025,https://www.sheshappyhair.com/pages/houston-south,EN45X,500,,,,"29.6788139, -95.4281977",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shear Decadence Hair Salon @ La Vita Bella,"4855 Old Bullard Rd Ste 201, Tyler, TX 75703",9032459878,,Tyler,Texas,75703,https://michaelrisher.glossgenius.com/,SHEAR,500,,,,"32.2967761, -95.3060146",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shear Envy Salon,"1104 S Mays St #116, Round Rock, TX 78664",5127796032,,Round Rock,Texas,78664,http://shearenvysalonrr.com/,88IB0,500,,,,"30.4984743, -97.6764697",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheers Hair Salon,"209 Brentwood Dr E, College Station, TX 77840",9796964144,,College Station,Texas,77840,,SHEER,500,,,,"30.6110163, -96.3100386",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrine of The Black Madonna Cultural and Event Center,"5309 Martin Luther King Blvd, Houston, TX 77021",8324081071,,Houston,Texas,77021,https://www.thebuyblackmarketplace.com/,SHRIN,500,,,,"29.7026816, -95.3329391",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signature Clip,"901 S Amy Ln, Harker Heights, TX 76548",2543942419,,Harker Heights,Texas,76548,https://signaturelip.cloveronline.com/services/all,SIGNA,500,,,,"31.0805264, -97.6642212",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slim Chickens,"7925 S Broadway Ave #100, Tyler, TX 75703",9035617546,,Tyler,Texas,75703,https://slimchickens.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,SLIMC,500,,,,"32.261449, -95.3083086",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLT Hair Salon,"2810 Riverby Rd Ste 6-C, Houston, TX 77020",8323038622,,Houston,Texas,77020,https://slthairsalon.com/,SLTHA,500,,,,"29.7627407, -95.3411367",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmartStyle,"401 Coke St, Hillsboro, TX 76645",2545802704,,Hillsboro,Texas,76645,https://www.smartstyle.com/locations/nearme/haircut/tx/hillsboro/401-coke-st/11051,SMART,500,,,,"32.0043384, -97.0993731",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith's Sanitation Services,"I do not have enough information to answer this query. The provided sources describe a waste management company in Tiffin, Iowa, a trash bin cleaning service in Carrollton, Texas, and a plumbing service in San Antonio, Texas, but none of these sources provide a physical address in San Antonio for Smith's Sanitation Services. To help me provide the correct answer, please provide the street address for this business.",2106874716,smithsanitation@gmail.com,San Antonio,Texas,78233,,SMITH,500,,,,"29.4121516, -98.4124976",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke A Holics Bbq,"1417 Evans Ave, Fort Worth, TX 76104",8173865658,,Fort Worth,Texas,76104,https://www.smoke-a-holicsbbq.com/,SMOKE,500,,,,"32.7284034, -97.3180233",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SMR Security Services, LLC","11815 IH 10 West Suite 106, San Antonio, TX 78230-1040",2103934510,sishrimp@icloud.com,San Antonio,Texas,78244,,SMRSE,500,,,,"29.5241, -98.3475253",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soirée Coffee Bar,"320 Singleton Blvd Ste 190, Dallas, TX 75212",9728509030,,Dallas,Texas,75212,http://soireecoffeebar.com/,SOIRE,500,,,,"32.7783705, -96.8291901",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Something Natural Hair,"110 E Anderson Ave Ste 600, Round Rock, TX 78664",5129400718,,Round Rock,Texas,78664,http://somethingnaturalhair.com/,SOMET,500,,,,"30.5113016, -97.6791587",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Soul Crafted Success, LLC","3000 Colcord Ave, Waco, TX 76707",,,Waco,Texas,76707,http://michellespalding.com/,SOULC,500,,,,"31.5497952, -97.1675742",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Souper Salad,"5822 Fairmont Pkwy, Pasadena, TX 77505",2819915645,,Pasadena,Texas,77505,https://locations.soupersalad.com/ll/US/TX/Pasadena/5822-fairmont-parkway/?ll/US/TX/Lewisville/2404-S_-Stemmons-Freeway=,SOUPE,500,,,,"29.64895, -95.1521561",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Hairitage & Co.,"444 S Dr M Roper Pkwy, Bullard, TX 75757",9037102222,,Bullard,Texas,75757,,SOUTH,500,,,,"32.1330198, -95.3087904",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spa Kalahari & Salon,"3001 Kalahari Blvd, Round Rock, TX 78665",5126511015,,Round Rock,Texas,78665,https://www.kalahariresorts.com/texas/things-to-do/pamper-yourself/spa-kalahari-salon/,SPAKA,500,,,,"30.5197722, -97.6335103",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spirits Heart Childcare Center,"100 Farm-To-Market Rd 78, Schertz, TX 78154",2106087953,spiritsheart.est2010@gmail.com,Converse,Texas,78109,,SPIRI,500,,,,"29.4549, -98.4231649",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spring Creek Barbeque,"6701 Lake Worth Blvd, Fort Worth, TX 76135",8172389210,,Fort Worth,Texas,76135,http://www.springcreekbarbeque.com/,SPRIN,500,,,,"32.8126824, -97.4358538",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Star Beauty Supply,"2700 W Pecan St #570, Pflugerville, TX 78660",5126702694,,Pflugerville,Texas,78660,,STARB,500,,,,"30.450412, -97.6571354",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stixx Salon,"511 Lake Rd, Belton, TX 76513",2546548917,,Belton,Texas,76513,https://booksy.com/en-us/496811_stixx-salon_hair-salon_36244_temple,STIXX,500,,,,"31.0864009, -97.4675521",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Studio9 Hair Artistry, LLC","363 N Sam Houston Pkwy E, Houston, TX 77060",,,Houston,Texas,77060,http://www.bookstudio9.com/,STUDI,500,,,,"29.9417429, -95.3969654",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Su's Beauty and Barber,"1420 Wells Branch Pkwy #110, Pflugerville, TX 78660",5122516000,,Pflugerville,Texas,78660,http://susbarbershop.com/,SUSBE,500,,,,"30.4412782, -97.6633098",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supercuts,"2511 N Main St #107, Belton, TX 76513",2549332787,,Belton,Texas,76513,https://www.supercuts.com/locations/nearme/haircut/tx/belton/2511-n-main-st-ste-107/81026,SUPER,500,,,,"31.0814318, -97.4549688",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supercuts,"6721 S Broadway Ave, Tyler, TX 75703",9035094242,,Tyler,Texas,75703,https://www.supercuts.com/locations/nearme/haircut/tx/tyler/6721-s-broadway-ave/80445,ILNWK,500,,,,"32.2757076, -95.3074186",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supreme Beauty Supply,"6021 N Interstate 35 Frontage Rd, Austin, TX 78723",5122916662,,Austin,Texas,78723,https://instagram.com/supremebeauty_austin?igshid=MzNlNGNkZWQ4Mg==,SUPRE,500,,,,"30.3211183, -97.7056697",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surfing Crab,"6418 S Staples St #124, Corpus Christi, TX 78413",3614149446,,Corpus Christi,Texas,78413,https://surfingcrabtx.com/,SURFI,500,,,,"27.6867333, -97.3826196",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taste Kitchen + Bar,"420 Main St, Houston, TX 77002",7134855803,,Houston,Texas,77002,https://www.tastedowntownhtx.com/,TASTE,500,,,,"29.7610459, -95.3621969",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taste of the Caribbean,"13331 Kuykendahl Rd Ste 117, Houston, TX 77090",8324796525,,Houston,Texas,77090,http://www.tasteofthecaribbeanusa.com/,7XZ3L,500,,,,"29.9780448, -95.4353298",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tax Boss Family LLC,"2100 S W S Young Dr #1544, Killeen, TX 76543",2542752020,,Killeen,Texas,76543,http://www.taxbossfamily.com/,TAXBO,500,,,,"31.0933157, -97.7184497",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Techesive, LLC","9901 W Interstate 10 Ste 800, San Antonio, TX 78230",8006825850,sales@techesive.com,San Antonio,Texas,78253,http://www.techesive.com,TECHE,500,,,,"29.4182991, -98.4231649",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A1 Steaks & Seafood - Portland,"407 Cedar Dr, Portland, TX 78374",3617773663,,Portland,Texas,78374,http://www.texasa1port.com/,TEXAS,500,,,,"27.8996474, -97.3095966",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A1 Steaks & Seafood Corpus Christi,"14241 Northwest Blvd Ste 105, Corpus Christi, TX 78410",3617673663,,Corpus Christi,Texas,78410,http://www.texasa1.com/,FVHVN,500,,,,"27.856488, -97.6462072",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Black Business Directory,"306 Lincoln Square, Arlington, TX 76011",8175334887,,Arlington,Texas,76011,https://www.texasblackbusinessdirectory.com/,FTW92,500,,,,"32.7581015, -97.0983632",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas de Brazil - Tyler,"2376 Dueling Oaks Dr #100, Tyler, TX 75703",9032318885,,Tyler,Texas,75703,https://texasdebrazil.com/locations/tyler/?utm_source=gmb&utm_medium=yext&y_source=1_NDg4MzA3MzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,9ZLTF,500,,,,"32.2646109, -95.3421357",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Potions,"4833 Saratoga Blvd #195, Corpus Christi, TX 78413",3613242215,,Corpus Christi,Texas,78413,https://www.texaspotions.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12228557804909874834,KK2RW,500,,,,"27.6915789, -97.3976633",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas WebCoders,"5221 S Broadway Ave, Tyler, TX 75703",9032226022,,Tyler,Texas,75703,https://texaswebcoders.com/,JB5MH,500,,,,"32.2920617, -95.3032391",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Women's Foundation,"Campbell Centre Ii, 8150 N Central Expy #110, Dallas, TX 75206",2149659977,,Dallas,Texas,75206,https://txwf.org/,VLVEK,500,,,,"32.862234, -96.7691153",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Back Nine Golf | Tyler, TX","2467 Crow Rd Ste 200 & 300, Tyler, TX 75703",9032514653,,Tyler,Texas,75703,https://thebackninegolf.com/tylersouthtx/,BACKN,500,,,,"32.2868618, -95.3307639",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Baker's Son - Houston, TX","8025 Main St Ste A, Houston, TX 77025",8324749688,,Houston,Texas,77025,https://thebakersonusa.com/,BAKER,500,,,,"29.6929701, -95.4146407",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Bearded Barber Barbershop,"680 W Dallas St #4, Canton, TX 75103",9033300516,,Canton,Texas,75103,https://beardedbarbercanton.com/,BEARD,500,,,,"32.5587393, -95.8682881",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Big Bib, LLC","104 Lanark Dr, San Antonio, TX 78218",2106548400,info@thebigbib.com,San Antonio,Texas,78218,www.thebigbib.com,BIGBI,500,,,,"29.4182991, -98.4231649",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Big Tease,"809 S Main St, Winnsboro, TX 75494",9039754224,,Winnsboro,Texas,75494,,BIGTE,500,,,,"32.9481572, -95.294549",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Butcher Shop & Bakery,"102 Lehigh St, Longview, TX 75601",9037586066,,Longview,Texas,75601,https://www.butchershopbakery.com/,BUTCH,500,,,,"32.5051874, -94.7504975",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Church of Hair,"17290 Preston Rd Ste 200 A, Dallas, TX 75252",4692437333,,Dallas,Texas,75252,https://www.styleseat.com/hairchurch,CHURC,500,,,,"32.9862429, -96.8031582",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The CutSmith Barbershop,"3021 S I-35 Frontage Rd, Round Rock, TX 78664",5127970958,,Round Rock,Texas,78664,http://www.roundrockbarber.com/,CUTSM,500,,,,"30.4773767, -97.6685848",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Flying Biscuit Cafe,"12389 Kingsride Ln, Houston, TX 77024",8326590618,,Houston,Texas,77024,https://flyingbiscuit.com/locations-2/memorialcity/,FLYIN,500,,,,"29.77879, -95.5470795",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Groove Steak & Lobster House,"2001 Business, Hwy 35 N Bypass, Rockport, TX 78382",3617293663,,Rockport,Texas,78382,http://www.thegrooverockport.com/,GROOV,500,,,,"28.0442131, -97.0429063",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hair Charmer,"1811 Greenville Ave Ste 20, Dallas, TX 75206",,,Dallas,Texas,75206,http://www.thehaircharmer.com/,HAIRC,500,,,,"32.8125702, -96.7705569",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hair Lounge,"1900 E Elms Rd Ste 105, Killeen, TX 76542",2545013930,,Killeen,Texas,76542,http://www.thehairloungectx.com/,F1ZXE,500,,,,"31.0777549, -97.7281126",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Lavish Luxe Collection,"17300 El Camino Real #110-B, Houston, TX 77058",8324318466,,Houston,Texas,77058,https://www.styleseat.com/m/v/kaiyahoward,LAVIS,500,,,,"29.55082, -95.1142396",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Loc Nest Trap,"616 Fm 1960 W, Houston, TX 77090",7134250156,,Houston,Texas,77090,http://thelocnesttrap.booksy.com/,LOCNE,500,,,,"30.0187407, -95.4391958",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Mirror and I Salon,"2000 Sam Bass Rd #102, Round Rock, TX 78681",5128528140,,Round Rock,Texas,78681,https://www.themirrorandi.com/,MIRRO,500,,,,"30.5247101, -97.7066621",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Original Railroad Seafood Station,"1507 Voss Ave, Odem, TX 78370",3613683200,,Odem,Texas,78370,https://iloverailroad.com/?utm_source=google,ORIGI,500,,,,"27.9415393, -97.5915438",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Plant Project,"2310 Routh St Ste B, Dallas, TX 75201",2147929251,,Dallas,Texas,75201,http://the-plantproject.com/,PLANT,500,,,,"32.794949, -96.7998431",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Post at Lamar Park,"411 Doddridge St #102, Corpus Christi, TX 78411",3614520907,,Corpus Christi,Texas,78411,http://www.thepostlamarpark.com/,POSTA,500,,,,"27.7446636, -97.3797136",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Prism Collective (Formerly Prism Beauty Bar),"2665 Park Ridge Drive, Tyler, TX 75703",,,Tyler,Texas,75703,http://www.theprismcollectivetx.com/,PRISM,500,,,,"32.2736526, -95.3405947",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Salon Professional Academy Georgetown,"901 N Interstate Hwy 35 #102, Georgetown, TX 78626",5128688079,,Georgetown,Texas,78626,https://www.tspageorgetown.com/,8ARD3,500,,,,"30.6357017, -97.6881292",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Upper Hand Salon: Memorial,"7951 Katy Fwy Ste F, Houston, TX 77024",7135202014,,Houston,Texas,77024,http://www.theupperhand.com/,UPPER,500,,,,"29.7824301, -95.4784846",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Way of Life Holistic Hair Haven,"2602 Isabella St Ste. A, Houston, TX 77004",8326288725,,Houston,Texas,77004,https://www.thewayoflifesalon.com/,WAYOF,500,,,,"29.7280941, -95.3672385",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tight Ends Hair Studio,"8323 Southwest Fwy #430, Houston, TX 77074",2819019352,,Houston,Texas,77074,https://tight-ends-hair-salon.square.site/,TIGHT,500,,,,"29.6879294, -95.5270361",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Hortons,"21811 Clay Rd, Katy, TX 77449",2812067982,,Katy,Texas,77449,https://locations.timhortons.com/tx/katy/21811-clay-rd,TIMHO,500,,,,"29.8312192, -95.7553224",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonya Beauty,"1400 Hi Line Dr, Dallas, TX 75207",8178747662,,Dallas,Texas,75207,http://www.tonyabeauty.com/,TONYA,500,,,,"32.7949436, -96.816228",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Touched By Mimi,"411 N Sam Houston Pkwy E Ste 380, Houston, TX 77060",8322337781,,Houston,Texas,77060,http://www.touchedbymimi.org/,TOUCH,500,,,,"29.9399063, -95.3940369",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TransforMEtion Journey,"324 E Belt Line Rd, Desoto, TX 75115",2142864256,,DeSoto,Texas,75115,http://www.transformetionjourney.com/,TRANS,500,,,,"32.5887425, -96.8517686",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trending New Boundaries,"5409 N Jim Miller Rd Ste 209, Dallas, TX 75227",8009646114,,Dallas,Texas,75227,,TREND,500,,,,"32.7906387, -96.7007987",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trendz by Tammy Hair Salon,"3125 Rosalie St, Houston, TX 77004",7134400404,,Houston,Texas,77004,https://trendzbytammy.com/,WIQGC,500,,,,"29.7315664, -95.3566771",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tropical Smoothie Cafe,"20045 Northpark Dr Ste 200, Kingwood, TX 77339",2819738442,,Kingwood,Texas,77339,https://locations.tropicalsmoothiecafe.com/tx/kingwood/20045-northpark-dr?y_source=1_MTc3Mzk2NTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,TROPI,500,,,,"30.069609, -95.252268",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tru Jamaica Restaurant,"937 Taylor St, Waco, TX 76704",2543049288,,Waco,Texas,76704,https://trujamaica.com/?utm_source=google,TRUJA,500,,,,"31.5688715, -97.1193557",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True Textures,"3880 Greenhouse Rd 4 Ste. 416, Houston, TX 77084",8324276357,,Houston,Texas,77084,https://www.truetexturescustomwigs.com/,TRUET,500,,,,"29.8287244, -95.7028241",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUNSOUK,"920 S Harwood St #186, Dallas, TX 75201",9729033220,,Dallas,Texas,75201,http://www.tunsouk.com/,TUNSO,500,,,,"32.7773442, -96.7903114",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey Leg Paradise,"1715 Botham Jean Blvd, Dallas, TX 75215",4693401391,,Dallas,Texas,75215,https://turkeylegparadisedallas.com/,TURKE,500,,,,"32.7657726, -96.7930799",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twin Peaks,"5425 S Padre Island Dr, Corpus Christi, TX 78411",3619927325,,Corpus Christi,Texas,78411,https://twinpeaksrestaurant.com/locations/corpus-christi-tx,TWINP,500,,,,"27.7083453, -97.373149",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Simple Clothing,"Grand Boys, 211 North Ervay, 211 N Ervay St 10Th Floor 100, Dallas, TX 75201",,,Dallas,Texas,75201,http://www.twosimpleclo.com/,TWOSI,500,,,,"32.7822112, -96.7975932",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulta Beauty,"5488 S Padre Island Dr #5002, Corpus Christi, TX 78411",3619857401,,Corpus Christi,Texas,78411,https://www.ulta.com/stores/corpus-christi-tx-405,ULTAB,500,,,,"27.7106323, -97.3730108",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulta Beauty,"1505 University Dr E Ste 250, College Station, TX 77840",9795951000,,College Station,Texas,77840,https://www.ulta.com/stores/college-station-tx-326,5KV8G,500,,,,"30.6398952, -96.3162107",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States Postal Service,"9898 Almeda Genoa Rd, Houston, TX 77075",8002758777,,Houston,Texas,77075,https://tools.usps.com/locations/details/1387931?utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext,UNITE,500,,,,"29.6267855, -95.2422043",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Kirby Bistro,"2736 Virginia St, Houston, TX 77098",8323532336,,Houston,Texas,77098,https://www.upperkirbybistro.com/,B1236,500,,,,"29.7412459, -95.4213042",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Beauty,"405 E Braker Ln, Austin, TX 78753",5128386787,,Austin,Texas,78753,https://www.instagram.com/urbanbeautyatx/,URBAN,500,,,,"30.3772062, -97.6786679",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Urban Stylez Fashion and Apparel,"2310 Martin Luther King Jr Blvd, Dallas, TX 75215",4695074341,,Dallas,Texas,75215,http://shopurbanstylez.com/,LX42C,500,,,,"32.764432, -96.7730844",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venerate Beauty Supply,"21922 Bellaire Blvd Ste 500, Richmond, TX 77407",8324493145,,Richmond,Texas,77407,http://www.veneratebeautysupply.com/,VENER,500,,,,"29.6929797, -95.7613024",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visible Changes (inside Baybrook Mall),"500 Baybrook Mall Ste 1328, Friendswood, TX 77546",2814869642,,Friendswood,Texas,77546,http://visiblechanges.com/,VISIB,500,,,,"29.5427012, -95.148474",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visible Changes (inside Galleria 1),"5015 Westheimer Rd #1154, Houston, TX 77056",7136277234,,Houston,Texas,77056,http://visiblechanges.com/,LJ5GM,500,,,,"29.7394825, -95.462037",,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
